UniqueID;CICLO;ANIO;SEMESTRE;EDAD;SEXO;PROVINCIA;TIPOCOLEGIO;COLEEXC;COLPRE;COLPRIV;EXADMISION;ESCALA;MODALIDAD;DISTRITO;PROVINCIA;DEPARTAMENTO;DISTANCIA;FILOSOFIA;ACTIVIDADES;LENGUAJE;REALIDADNACIONAL;METODOSDEESTUDIO;INTRODUCCIONINGENIERIA;GEOMETRIAANALITICA;MATEMATICADISCRETA;APROBADO
499;20112;2011;2;-1;1;0;PRE-UNIVERSITARIO;0;1;1;0.5108;14;EXONERADO CENTRO PREUNIVERSITARIO;SAN MIGUEL;LIMA;LIMA;16.414;16;16;15;14;11;14;12;12;1
500;20112;2011;2;-1;1;0;ESTATAL RELIGIOSO;0;0;0;0.3939;15;EXONERADO CENTRO PREUNIVERSITARIO;COMAS;LIMA;LIMA;19.522;15;15;12;12;12;14;1;3;0
501;20112;2011;2;-1;1;0;PRE-UNIVERSITARIO;0;1;1;0.3816;15;EXONERADO CENTRO PREUNIVERSITARIO;ATE;LIMA;LIMA;5.273;13;14;9;10;10;14;9;12;0
503;20112;2011;2;-1;1;1;PRIVADO RELIGIOSO;0;0;1;0.4516;14;EXONERADO CENTRO PREUNIVERSITARIO;SANTIAGO DE SURCO;LIMA;LIMA;7.783;15;12;15;14;16;14;5;12;0
504;20112;2011;2;-1;1;0;PRIVADO;0;0;1;0.0459;15;EXONERADO CENTRO PREUNIVERSITARIO;BELLAVISTA;CALLAO;CALLAO;15.026;13;15;14;12;10;14;7;11;0
505;20112;2011;2;-1;0;0;ESTATAL;0;0;0;0.4116;15;EXONERADO CENTRO PREUNIVERSITARIO;LA MOLINA;LIMA;LIMA;0.86;16;14;16;14;14;14;9;11;0
506;20112;2011;2;-1;1;0;PRIVADO;0;0;1;0.3752;14;EXONERADO CENTRO PREUNIVERSITARIO;SANTIAGO DE SURCO;LIMA;LIMA;11.226;13;14;12;13;12;13;9;12;0
507;20112;2011;2;-1;1;0;PRIVADO;0;0;1;0.3076;14;EXONERADO CENTRO PREUNIVERSITARIO;SAN MARTIN DE PORRES;LIMA;LIMA;15.998;1;0;3;5;2;5;0;0;0
508;20112;2011;2;-1;1;0;ESTATAL;0;0;0;0.4196;14;EXONERADO CENTRO PREUNIVERSITARIO;LIMA;LIMA;LIMA;8.567;11;0;8;11;10;13;10;10;0
509;20112;2011;2;-1;1;0;PRIVADO RELIGIOSO;0;0;1;0.5054;14;EXONERADO CENTRO PREUNIVERSITARIO;CALLAO;CALLAO;CALLAO;18.907;11;12;12;11;12;11;10;9;0
510;20112;2011;2;18;1;0;ESTATAL;0;0;0;0.48;13;EXONERADO TERCIO SUPERIOR;LA VICTORIA;LIMA;LIMA;6.705;17;15;13;14;12;11;12;12;1
517;20121;2012;1;20;0;0;ESTATAL;0;0;0;0.244;11;CONCURSO ORDINARIO DE ADMISION;BELLAVISTA;CALLAO;CALLAO;19.816;17;13;13;12;15;16;9;13;0
518;20121;2012;1;21;1;0;ESTATAL;0;0;0;0.319;13;CONCURSO ORDINARIO DE ADMISION;COMAS;LIMA;LIMA;21.343;10;16;12;7;13;12;12;6;0
519;20121;2012;1;19;1;1;PRIVADO RELIGIOSO;0;0;1;0.145;14;CONCURSO ORDINARIO DE ADMISION;NA;NA;NA;11;9;4;6;6;3;10;4;2;0
520;20121;2012;1;18;1;0;PRIVADO;0;0;1;0.404;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;12.436;8;16;11;12;12;15;15;13;0
521;20121;2012;1;16;1;0;PRIVADO;0;0;1;0.192;14;CONCURSO ORDINARIO DE ADMISION;SAN LUIS;LIMA;LIMA;6.826;15;13;11;11;12;14;2;8;0
522;20121;2012;1;18;1;0;PRIVADO;0;0;1;0.285;15;CONCURSO ORDINARIO DE ADMISION;NA;NA;NA;11;5;11;8;7;5;12;0;3;0
523;20121;2012;1;17;1;1;PRIVADO;0;0;1;0.197;14;CONCURSO ORDINARIO DE ADMISION;NA;NA;NA;11;8;4;8;8;6;8;1;1;0
525;20121;2012;1;19;1;0;PRIVADO;0;0;1;0.229;12;CONCURSO ORDINARIO DE ADMISION;LOS OLIVOS;LIMA;LIMA;20.244;12;16;11;10;15;16;13;2;0
526;20121;2012;1;18;1;0;PRIVADO;0;0;1;0.239;15;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;7.632;8;4;7;7;8;9;1;4;0
528;20121;2012;1;18;1;0;PRIVADO;1;0;1;0.203;13;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;1.169;13;9;10;11;12;12;6;8;0
529;20121;2012;1;17;1;0;PRIVADO;0;0;1;0.32;14;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;18.995;14;15;12;12;10;12;8;12;0
530;20121;2012;1;17;1;0;PRIVADO;0;0;1;0.218;14;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.215;12;13;9;11;13;14;4;10;0
531;20121;2012;1;16;0;0;PRIVADO;0;0;1;0.198;11;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;14.376;13;12;12;7;13;16;8;6;0
532;20121;2012;1;18;1;1;ESTATAL;0;0;0;0.493;12;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;4.817;17;15;17;14;16;15;12;15;1
533;20121;2012;1;18;1;1;ESTATAL;0;0;0;0.305;15;CONCURSO ORDINARIO DE ADMISION;PUEBLO NUEVO;CHINCHA;ICA;11;14;14;14;13;11;13;6;10;0
534;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.192;13;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;14.556;12;16;9;12;11;11;2;9;0
537;20121;2012;1;17;1;0;PRIVADO;0;0;1;0.238;14;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;4.253;11;14;10;11;13;14;10;9;0
538;20121;2012;1;16;1;1;PRIVADO;0;0;1;0.21;13;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;10.382;13;13;11;10;12;16;9;13;0
539;20121;2012;1;17;1;0;PRIVADO RELIGIOSO;1;0;1;0.298;11;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;3.419;12;13;7;3;6;12;2;9;0
540;20121;2012;1;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.186;15;CONCURSO ORDINARIO DE ADMISION;BREÑA;LIMA;LIMA;11;12;12;11;10;10;12;6;4;0
541;20121;2012;1;18;1;0;ESTATAL;0;0;0;0.432;14;CONCURSO ORDINARIO DE ADMISION;NA;NA;NA;11;10;0;11;11;12;14;16;13;0
542;20121;2012;1;19;1;0;PRIVADO;0;0;1;0.326;13;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;12.568;14;16;14;13;14;13;14;13;1
543;20121;2012;1;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.313;14;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;18.511;13;8;12;12;13;15;4;11;0
544;20121;2012;1;16;1;0;PRIVADO;0;0;1;0.104;14;CONCURSO ORDINARIO DE ADMISION;NA;NA;NA;11;8;7;6;3;4;6;3;2;0
545;20121;2012;1;19;1;0;PRIVADO;0;0;1;0.322;15;CONCURSO ORDINARIO DE ADMISION;JESUS MARIA;LIMA;LIMA;11.027;14;15;11;13;14;13;12;15;1
546;20121;2012;1;16;1;0;OTROS;0;0;0;0.247;15;CONCURSO ORDINARIO DE ADMISION;CIENEGUILLA;LIMA;LIMA;15.193;13;16;12;9;13;14;10;11;0
547;20121;2012;1;18;1;0;PRIVADO;0;0;1;0.221;14;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;3.641;12;15;11;12;13;12;5;13;0
548;20121;2012;1;20;0;0;PRIVADO;0;0;1;0.247;14;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;1.879;15;13;12;7;14;15;10;5;0
549;20121;2012;1;18;1;0;ESTATAL MILITAR;0;0;0;0.103;13;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;19.126;14;15;11;12;12;12;2;11;0
551;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.207;14;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;13.015;12;14;11;7;9;12;5;2;0
552;20121;2012;1;19;1;0;PRE-UNIVERSITARIO;0;1;1;0.3;14;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;14.425;15;16;15;14;15;18;13;12;1
553;20121;2012;1;17;1;0;ESTATAL;0;0;0;0.235;13;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;14;13;13;8;13;11;13;11;10;0
554;20121;2012;1;24;1;0;ESTATAL;0;0;0;0.33;15;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;10.145;16;18;5;11;14;14;7;11;0
555;20121;2012;1;17;0;0;PRIVADO;0;0;1;0.12;15;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;16.778;14;13;14;11;13;13;7;8;0
556;20121;2012;1;16;1;0;PRIVADO;0;0;1;0.335;13;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;4.653;16;11;15;14;16;18;14;14;1
557;20121;2012;1;19;1;0;PRIVADO RELIGIOSO;0;0;1;0.427;15;CONCURSO ORDINARIO DE ADMISION;LA VICTORIA;LIMA;LIMA;8.425;14;16;16;12;15;15;6;12;0
558;20121;2012;1;18;1;0;PRIVADO;1;0;1;0.216;12;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;3.549;12;15;10;11;9;13;2;7;0
559;20121;2012;1;20;1;0;ESTATAL;0;0;0;0.784;15;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;3.277;16;19;16;15;16;16;16;16;1
560;20121;2012;1;16;1;0;PRIVADO;0;0;1;0.135;14;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;11.428;11;12;6;8;9;12;2;8;0
561;20121;2012;1;21;1;0;NO ESCOLARIZADO;0;0;0;0.328;15;CONCURSO ORDINARIO DE ADMISION;SAN LUIS;LIMA;LIMA;5.477;10;18;11;7;4;11;9;11;0
563;20121;2012;1;18;1;0;PRIVADO;0;0;1;0.125;13;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;6.083;10;0;7;9;8;12;0;1;0
564;20121;2012;1;16;1;0;PRIVADO;0;0;1;0.23;14;CONCURSO ORDINARIO DE ADMISION;EL AGUSTINO;LIMA;LIMA;8.393;12;13;12;11;10;16;9;11;0
565;20121;2012;1;17;0;0;PRE-UNIVERSITARIO;1;1;1;0.494;15;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;13.354;17;13;13;14;15;16;10;13;0
566;20121;2012;1;19;1;0;ESTATAL RELIGIOSO;0;0;0;0.381;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;8.981;14;15;11;12;12;13;15;14;1
567;20121;2012;1;18;1;0;PRIVADO;0;0;1;0.303;15;CONCURSO ORDINARIO DE ADMISION;RIMAC;LIMA;LIMA;11.229;4;13;4;2;5;10;4;7;0
568;20121;2012;1;20;0;0;ESTATAL;0;0;0;0.394;14;CONCURSO ORDINARIO DE ADMISION;CARABAYLLO;LIMA;LIMA;15.864;14;13;14;12;15;13;16;13;1
571;20121;2012;1;16;0;0;PRIVADO;0;0;1;0.153;14;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;8.766;12;11;9;8;10;11;3;2;0
573;20121;2012;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.286;13;CONCURSO ORDINARIO DE ADMISION;CHORRILLOS;LIMA;LIMA;17.177;11;15;10;12;13;13;11;12;0
574;20121;2012;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.245;14;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;5.002;13;16;11;9;13;15;7;10;0
576;20121;2012;1;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.261;13;CONCURSO ORDINARIO DE ADMISION;VILLA EL SALVADOR;LIMA;LIMA;16.049;15;12;2;7;2;12;0;0;0
579;20121;2012;1;17;0;1;PRE-UNIVERSITARIO;0;1;1;0.115;14;CONCURSO ORDINARIO DE ADMISION;SAN BORJA;LIMA;LIMA;7.864;14;13;12;12;14;14;8;9;0
580;20121;2012;1;18;1;0;PRIVADO;0;0;1;0.142;13;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;19.132;9;9;4;7;6;11;3;9;0
582;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.178;14;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;18.219;8;16;12;7;11;11;6;11;0
583;20121;2012;1;17;0;1;PRIVADO;0;0;1;0.247;12;CONCURSO ORDINARIO DE ADMISION;GROCIO PRADO;CHINCHA;ICA;11;16;15;13;10;13;13;7;12;0
584;20121;2012;1;18;0;0;ESTATAL;0;0;0;0.133;14;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;15.284;11;5;9;6;9;9;2;1;0
585;20121;2012;1;27;0;1;NA;0;0;0;0.2924;16;EXONERADO CENTRO PREUNIVERSITARIO;EL AGUSTINO;LIMA;LIMA;6.757;16;17;15;13;13;14;4;8;0
586;20121;2012;1;18;1;1;NA;0;0;0;0.3212;15;EXONERADO CENTRO PREUNIVERSITARIO;LA PERLA;CALLAO;CALLAO;18.255;13;15;12;11;11;14;2;5;0
587;20121;2012;1;19;1;1;NA;0;0;0;0.0334;14;EXONERADO CENTRO PREUNIVERSITARIO;CALLAO;CALLAO;CALLAO;17.795;14;15;12;12;11;15;6;11;0
588;20121;2012;1;17;1;1;NA;0;0;0;0.5282;13;EXONERADO CENTRO PREUNIVERSITARIO;ATE;LIMA;LIMA;4.68;12;12;11;11;12;13;11;3;0
589;20121;2012;1;19;1;1;NA;0;0;0;0.4244;14;EXONERADO CENTRO PREUNIVERSITARIO;PACHACAMAC;LIMA;LIMA;11.644;14;14;11;11;8;11;10;10;0
590;20121;2012;1;19;1;1;NA;0;0;0;0.30885;15;EXONERADO CENTRO PREUNIVERSITARIO;SAN JUAN DE LURIGANCHO;LIMA;LIMA;14.464;13;16;11;9;12;12;2;9;0
591;20121;2012;1;19;0;1;NA;0;0;0;0.45735;13;EXONERADO CENTRO PREUNIVERSITARIO;ATE;LIMA;LIMA;2.558;17;15;17;13;15;17;16;15;1
592;20121;2012;1;19;1;1;NA;0;0;0;0.3332;14;EXONERADO CENTRO PREUNIVERSITARIO;LOS OLIVOS;LIMA;LIMA;15.56;15;10;11;8;11;15;2;4;0
593;20121;2012;1;18;1;1;NA;0;0;0;0.2672;14;EXONERADO CENTRO PREUNIVERSITARIO;COMAS;LIMA;LIMA;20.562;9;0;6;6;8;8;2;8;0
595;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.487142857;13;EXONERADO POR CONVENIO DE EXCELENCIA;LINCE;LIMA;LIMA;11.028;12;13;11;11;12;13;3;11;0
596;20121;2012;1;17;1;0;ESTATAL RELIGIOSO;0;0;0;0.434285714;14;EXONERADO POR CONVENIO DE EXCELENCIA;CALLAO;CALLAO;CALLAO;17.313;3;0;7;2;7;7;0;2;0
598;20121;2012;1;17;1;0;PRIVADO;1;0;1;0.4;13;EXONERADO POR CONVENIO DE EXCELENCIA;SAN BORJA;LIMA;LIMA;6.411;13;11;10;10;11;14;6;7;0
599;20121;2012;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.521428571;15;EXONERADO POR CONVENIO DE EXCELENCIA;SANTIAGO DE SURCO;LIMA;LIMA;12.016;9;15;10;11;13;14;9;10;0
600;20121;2012;1;17;1;0;ESTATAL;0;0;0;0.131428571;15;EXONERADO POR CONVENIO DE EXCELENCIA;EL AGUSTINO;LIMA;LIMA;5.249;10;14;10;9;8;11;1;1;0
601;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.735;14;EXONERADO POR PRIMERA ALTERNATIVA;BREÑA;LIMA;LIMA;10.852;12;14;12;10;11;13;9;10;0
603;20121;2012;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.816428571;15;EXONERADO POR PRIMERA ALTERNATIVA;CHORRILLOS;LIMA;LIMA;14.21;14;15;13;14;15;15;11;13;1
606;20121;2012;1;16;0;0;PRIVADO RELIGIOSO;0;0;1;0.809285714;13;EXONERADO POR PRIMERA ALTERNATIVA;SANTA ANITA;LIMA;LIMA;4.042;17;11;14;15;15;17;14;13;1
607;20121;2012;1;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.606428571;14;EXONERADO POR PRIMERA ALTERNATIVA;LA VICTORIA;LIMA;LIMA;8.425;9;15;9;9;10;11;7;4;0
608;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.638571429;13;EXONERADO POR PRIMERA ALTERNATIVA;BELLAVISTA;CALLAO;CALLAO;17.766;15;15;12;11;12;16;10;7;0
609;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;1;1;1;0.640714286;14;EXONERADO POR PRIMERA ALTERNATIVA;LINCE;LIMA;LIMA;16.748;12;13;10;11;9;13;1;8;0
610;20121;2012;1;17;0;0;PRIVADO;0;0;1;0.834285714;14;EXONERADO POR PRIMERA ALTERNATIVA;LINCE;LIMA;LIMA;16.748;15;16;13;13;13;14;4;10;0
611;20121;2012;1;16;1;0;PRIVADO;0;0;1;0.832857143;14;EXONERADO POR PRIMERA ALTERNATIVA;LA MOLINA;LIMA;LIMA;1.847;9;18;15;13;13;14;8;8;0
612;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.637857143;15;EXONERADO POR PRIMERA ALTERNATIVA;LA VICTORIA;LIMA;LIMA;7.305;10;5;10;3;7;9;1;5;0
613;20121;2012;1;17;0;0;PRE-UNIVERSITARIO;0;1;1;0.698571429;12;EXONERADO POR PRIMERA ALTERNATIVA;SAN MARTIN DE PORRES;LIMA;LIMA;14.635;14;13;11;13;12;14;8;9;0
614;20121;2012;1;17;1;0;PRIVADO;1;0;1;0.702857143;15;EXONERADO POR PRIMERA ALTERNATIVA;VILLA EL SALVADOR;LIMA;LIMA;16.049;0;0;0;0;0;3;2;2;0
615;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.587142857;14;EXONERADO POR PRIMERA ALTERNATIVA;PUEBLO LIBRE;LIMA;LIMA;13.867;10;14;8;8;8;11;5;3;0
616;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.890714286;15;EXONERADO POR PRIMERA ALTERNATIVA;VENTANILLA;CALLAO;CALLAO;29.473;13;13;9;11;12;12;5;10;0
617;20121;2012;1;16;0;0;PRIVADO;0;0;1;0.743571429;13;EXONERADO POR PRIMERA ALTERNATIVA;LA PERLA;CALLAO;CALLAO;18.819;12;16;12;10;9;11;6;4;0
620;20121;2012;1;16;1;0;PRIVADO;0;0;1;0.568571429;14;EXONERADO POR PRIMERA ALTERNATIVA;SANTA ANITA;LIMA;LIMA;4.05;11;17;6;7;7;8;2;3;0
621;20121;2012;1;17;0;0;PRIVADO;0;0;1;0.705714286;15;EXONERADO POR PRIMERA ALTERNATIVA;COMAS;LIMA;LIMA;18.168;7;13;9;7;5;9;3;3;0
622;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.686428571;14;EXONERADO POR PRIMERA ALTERNATIVA;SAN MARTIN DE PORRES;LIMA;LIMA;15.284;13;17;12;12;12;13;2;9;0
624;20121;2012;1;17;1;0;ESTATAL RELIGIOSO;0;0;0;0.93;13;EXONERADO POR PRIMERA ALTERNATIVA;PUEBLO LIBRE;LIMA;LIMA;13.097;13;11;14;13;13;13;12;14;1
625;20121;2012;1;17;0;0;PRE-UNIVERSITARIO;0;1;1;0.945714286;14;EXONERADO POR PRIMERA ALTERNATIVA;ATE;LIMA;LIMA;2.411;16;12;15;14;15;17;9;12;0
626;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.890714286;14;EXONERADO POR PRIMERA ALTERNATIVA;LIMA;LIMA;LIMA;14.322;15;17;11;12;12;13;9;11;0
627;20121;2012;1;17;0;0;PRIVADO;0;0;1;0.982857143;15;EXONERADO POR PRIMERA ALTERNATIVA;PUEBLO LIBRE;LIMA;LIMA;13.674;14;18;13;12;14;16;11;14;1
628;20121;2012;1;17;1;0;PRIVADO;0;0;1;0.807857143;15;EXONERADO POR PRIMERA ALTERNATIVA;LA PERLA;CALLAO;CALLAO;18.328;10;13;14;11;14;14;10;11;0
629;20121;2012;1;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.774285714;14;EXONERADO POR PRIMERA ALTERNATIVA;LA VICTORIA;LIMA;LIMA;8.799;13;13;14;12;11;15;3;10;0
630;20121;2012;1;17;1;0;PRIVADO;0;0;1;0.061428571;14;EXONERADO POR PRIMERA ALTERNATIVA;SURQUILLO;LIMA;LIMA;9.154;12;11;9;9;11;13;4;3;0
632;20121;2012;1;17;1;0;PRIVADO;0;0;1;0.684285714;14;EXONERADO POR PRIMERA ALTERNATIVA;VILLA EL SALVADOR;LIMA;LIMA;11.302;2;12;6;2;1;4;0;1;0
633;20121;2012;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.830714286;15;EXONERADO POR PRIMERA ALTERNATIVA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;10.44;13;12;14;11;13;14;4;11;0
634;20121;2012;1;16;1;0;PRIVADO;0;0;1;0.809285714;15;EXONERADO POR PRIMERA ALTERNATIVA;SAN MIGUEL;LIMA;LIMA;14.29;13;13;12;12;13;16;1;11;0
635;20121;2012;1;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.737857143;14;EXONERADO POR PRIMERA ALTERNATIVA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;6.167;13;15;8;12;14;15;5;10;0
636;20121;2012;1;17;1;0;PRIVADO;0;0;1;0.602142857;15;EXONERADO POR PRIMERA ALTERNATIVA;EL AGUSTINO;LIMA;LIMA;6.406;5;10;4;2;8;8;3;4;0
637;20121;2012;1;18;1;0;PRIVADO;1;0;1;0.652857143;13;EXONERADO POR PRIMERA ALTERNATIVA;SAN ISIDRO;LIMA;LIMA;11.064;13;17;10;11;13;14;4;9;0
638;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.722142857;15;EXONERADO POR PRIMERA ALTERNATIVA;LURIGANCHO (CHOSICA);LIMA;LIMA;12.047;12;11;9;10;12;13;4;9;0
639;20121;2012;1;17;0;0;PRE-UNIVERSITARIO;0;1;1;0.498571429;15;EXONERADO POR PRIMERA ALTERNATIVA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;14.345;11;10;10;7;10;12;2;1;0
640;20121;2012;1;17;1;0;ESTATAL;0;0;0;0.590714286;15;EXONERADO POR PRIMERA ALTERNATIVA;SAN MARTIN DE PORRES;LIMA;LIMA;12.942;13;13;10;10;11;14;4;4;0
642;20121;2012;1;17;1;0;ESTATAL;0;0;0;0.897142857;15;EXONERADO POR PRIMERA ALTERNATIVA;EL AGUSTINO;LIMA;LIMA;7.577;13;14;14;12;14;13;11;14;1
643;20121;2012;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.56;15;EXONERADO POR PRIMERA ALTERNATIVA;LOS OLIVOS;LIMA;LIMA;16.217;14;12;12;10;12;13;2;3;0
644;20121;2012;1;16;1;0;PRE-UNIVERSITARIO;1;1;1;0.717142857;13;EXONERADO POR PRIMERA ALTERNATIVA;SANTA ANITA;LIMA;LIMA;3.614;12;17;10;8;11;13;2;10;0
645;20121;2012;1;18;1;0;PRIVADO RELIGIOSO;0;0;1;0.865;15;EXONERADO POR PRIMERA ALTERNATIVA;LINCE;LIMA;LIMA;10.144;14;12;12;13;14;15;15;14;1
646;20121;2012;1;18;1;0;PRIVADO;0;0;1;0.632857143;15;EXONERADO POR PRIMERA ALTERNATIVA;RIMAC;LIMA;LIMA;11.196;11;9;11;11;12;12;3;2;0
647;20121;2012;1;17;0;0;PRIVADO RELIGIOSO;0;0;1;1.045714286;15;EXONERADO POR PRIMERA ALTERNATIVA;CARABAYLLO;LIMA;LIMA;23.438;15;15;15;15;15;16;13;14;1
648;20121;2012;1;16;1;0;PRIVADO;0;0;1;1.001428571;15;EXONERADO POR PRIMERA ALTERNATIVA;LA MOLINA;LIMA;LIMA;0.953;15;16;16;13;14;16;11;15;1
657;20122;2012;2;18;1;0;PRIVADO RELIGIOSO;0;0;1;0.362;14;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;4.027;14;0;12;11;11;14;2;8;0
659;20122;2012;2;21;1;0;ESTATAL;0;0;0;0.333;15;CONCURSO ORDINARIO DE ADMISION;LA VICTORIA;LIMA;LIMA;19.846;15;16;14;12;15;15;13;14;1
660;20122;2012;2;20;1;0;PRIVADO;0;0;1;0.397;16;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;15.924;14;13;17;13;14;14;9;10;0
661;20122;2012;2;17;1;0;PRIVADO;0;0;1;0.326;14;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;12.681;15;17;11;11;16;12;15;14;1
662;20122;2012;2;17;1;0;PRIVADO;0;0;1;0.396;15;CONCURSO ORDINARIO DE ADMISION;BREÑA;LIMA;LIMA;11.626;16;17;15;14;16;16;18;16;1
663;20122;2012;2;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.453;14;CONCURSO ORDINARIO DE ADMISION;BREÑA;LIMA;LIMA;12.064;11;15;14;11;12;13;13;15;1
664;20122;2012;2;19;1;0;PRIVADO;1;0;1;0.228;14;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;10.075;15;14;11;12;11;13;8;12;0
666;20122;2012;2;19;1;0;PRIVADO;0;0;1;0.201;14;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;13.302;0;6;0;1;0;7;1;3;0
667;20122;2012;2;17;1;0;PRIVADO;0;0;1;0.273;15;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;16.703;15;12;14;11;11;11;11;12;1
668;20122;2012;2;17;1;0;PRIVADO;0;0;1;0.208;15;CONCURSO ORDINARIO DE ADMISION;VILLA EL SALVADOR;LIMA;LIMA;16.049;4;7;3;5;5;6;0;1;0
669;20122;2012;2;20;1;0;PRE-UNIVERSITARIO;0;1;1;0.272;14;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;7.601;14;4;9;11;11;12;3;10;0
670;20122;2012;2;17;1;0;PRIVADO;0;0;1;0.302;14;CONCURSO ORDINARIO DE ADMISION;SURQUILLO;LIMA;LIMA;10.188;10;7;6;2;3;8;0;7;0
671;20122;2012;2;17;0;0;ESTATAL;0;0;0;0.348;15;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;5.979;17;19;16;15;18;17;19;18;1
672;20122;2012;2;18;1;1;PRIVADO;0;0;1;0.222;14;CONCURSO ORDINARIO DE ADMISION;LA PERLA;CALLAO;CALLAO;18.819;15;13;11;11;12;15;1;4;0
